month,The Bahamas,Canada,Costa Rica,Cuba,Belize,Dominican Republic,Greenland,Denmark,Guatemala,Honduras,Haiti,Jamaica,Mexico,Nicaragua,Panama,Puerto Rico,El Salvador,Trinidad and Tobago,Argentina,Bolivia,Brazil,Colombia,Chile,Ecuador,Guyana,Peru,Falkland Islands,United Kingdom,Paraguay,Suriname,Uruguay,Venezuela,Afghanistan,United Arab Emirates,Armenia,Azerbaijan,Bangladesh,Brunei,Bhutan,China,Northern Cyprus,Cyprus,Georgia,Indonesia,India,Iran,Iraq,Jordan,Japan,Kazakhstan,Kyrgyzstan,Cambodia,South Korea,Kuwait,Laos,Lebanon,Sri Lanka,Myanmar,Mongolia,Malaysia,Nepal,Oman,Pakistan,Philippines,North Korea,Qatar,Saudi Arabia,Syria,Thailand,Tajikistan,Turkmenistan,East Timor,Turkey,Taiwan,Uzbekistan,Vietnam,Angola,Yemen,Burundi,Benin,Burkina Faso,Botswana,Central African Republic,Ivory Coast,Cameroon,Republic of Congo,Democratic Republic of the Congo,Djibouti,Algeria,Egypt,Ethiopia,Eritrea,Gabon,Ghana,Guinea,Gambia,Guinea Bissau,Equatorial Guinea,Kenya,Liberia,Libya,Lesotho,Morocco,Madagascar,Mali,Mozambique,Mauritania,Malawi,Namibia,Niger,Nigeria,Rwanda,Western Sahara,Sudan,South Sudan,Senegal,Sierra Leone,Somaliland,Somalia,Swaziland,Chad,Togo,Tunisia,United Republic of Tanzania,Uganda,South Africa,Zambia,Zimbabwe,Albania,Austria,Belgium,Bulgaria,Bosnia and Herzegovina,Belarus,Switzerland,Czech Republic,Germany,Spain,Estonia,Finland,New Caledonia,Greece,Croatia,Hungary,Ireland,Iceland,Italy,Kosovo,Lithuania,Luxembourg,Latvia,Moldova,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Republic of Serbia,Slovakia,Slovenia,Sweden,Ukraine,Australia,New Zealand,Papua New Guinea,Solomon Islands,Vanuatu,United States of America,Israel,French Guyana,Russia,Fiji
10/2019,407.03774346938775,407.7494780872364,,409.2073588297872,,408.4058811242603,405.151215,407.96548600000006,408.08992915789474,408.95582802325583,408.25115318181815,409.2483913333333,407.4665949951655,408.74177,,407.49372,406.71880571428574,,407.7154928440099,409.48797625,409.9228380390164,407.9223735714286,407.7911799714694,410.820364074074,409.9697472826088,410.8891305808656,409.0222799029126,407.725105,410.0758866666667,409.8502919125683,,409.091383913824,408.3974634344517,409.6905729962943,408.156749032258,408.6681862329804,407.2130334090909,409.0763161538461,408.1825796969697,408.959022037901,407.3213092063492,407.517258982036,408.0413413673469,409.1840466525296,408.124661209053,408.23753249296783,407.8125951157408,407.0054874109264,408.29891555,407.3256258215139,408.1853521316965,410.6975389230769,409.8455564389535,409.80246,409.4822534146341,406.3394782352941,410.2102650000001,409.5088210403727,407.6019909236247,409.7131509230769,407.8854386934673,408.6502939827586,409.2269073130935,408.2576752688172,409.0358464909091,410.8747865833333,408.9340388784401,407.5932471588089,409.1787278805971,407.7079560041408,407.3742608745791,409.2086238410596,408.010226170036,409.32278,407.0226306527561,408.566790239521,411.62634217244033,407.9264415953412,412.2722466666667,406.12509,409.700271090909,409.6314906065952,408.2431261176472,408.0918711363637,408.815318008658,408.5360960406091,410.5256568131868,408.122929883721,408.4338903272943,407.6797852607,409.3821239404402,408.7336822121896,409.5984854545455,408.3301147297297,406.4658692343032,408.26627090163936,403.1511430769231,,409.7313553983229,407.3192023076923,407.989284798999,410.22782167364016,408.30488985816856,409.7017441994924,408.8226655156951,410.7415543352474,409.0642286255688,409.6382738320463,409.9893235118881,409.1430381052775,407.63869340579714,412.05383,407.43045805812415,408.4016711250556,408.9036617021277,408.0933405504587,408.56775,408.7012666475972,408.74549259710585,412.7039785106383,408.5452251921576,407.4368271052632,410.20303970321015,410.8222145406961,408.837772716763,409.169800683357,411.4093982085346,410.0541912770159,407.31130658536586,408.7720399267399,,407.8703820672269,408.3747743782384,408.3651699545455,407.96755474358974,409.1214230150754,408.6715012121212,407.67493828291975,,,409.3116402030457,408.035161292876,407.8808507505518,407.7095433656509,408.15608,,407.8780339284054,408.1222534057972,410.41272,,,407.42882440705125,408.406416203966,407.8943383168317,407.35489,,407.8426851683169,406.9505211059908,407.6030937029289,408.2596677163596,408.62965039215686,411.42130875,406.20872125,407.60330299473065,408.7810003692081,408.22389630036633,409.4014110882353,409.18540375,,407.5598074243834,407.53606850000006,407.893802313253,407.6063590373385,408.8937595833333
11/2019,407.5178,410.1746371428572,410.01121,410.982544032258,,408.818844137931,,,409.38947224422446,408.910937,409.55282879725087,409.15601578947366,409.2306529351185,410.0681901612904,,410.35646,410.4390733333335,409.753722,408.7632136246498,410.4766144827586,410.40032935023305,410.2826728143713,408.72900572183096,410.1883544505494,409.822983,410.5106707768187,408.0950012443439,,409.0234,411.19835235294113,407.6656113333334,410.6730878853047,408.96580210336026,410.4704100355872,408.7456273209549,408.8085043223444,410.1284408266667,411.2572533333334,409.81363644444434,409.9595619079737,411.0405641176471,411.63906347826094,408.9196626865672,410.4731956801593,409.8814777578876,408.9967168059328,409.8916962895928,409.5292801098008,408.4765435790303,408.3063472988613,409.33613435555554,412.9624019767443,410.7305210025063,410.88585166666667,411.8907751398602,410.72700333333336,409.2968672727273,410.1264474872979,408.41996210779774,410.8790844186047,408.9681258263305,410.38291482517474,409.5929238517989,410.28435377358494,410.7957307061504,410.4214142857142,409.43714510954754,409.5784482637075,411.4352449026764,409.437425483871,408.1248196183353,410.4253761044176,408.7696950939552,410.5704262790697,408.4961303335587,410.9643773474178,411.17547088860266,409.2445116151893,407.9046725,409.947038463727,409.6428510995542,410.92811977763415,409.7980221488278,410.4808538195004,409.8547292447917,403.7509625,409.9355777800408,413.3139624193549,408.69799285224747,408.18518941945047,409.344261235305,410.5859520754717,409.24892142857146,408.8896579487179,410.7034438199781,409.5571797297298,409.4010554570637,410.238425,409.0058560360361,408.85051,408.9872401131722,409.2496607728337,408.56324313504825,410.6591369254766,409.2383936103637,410.3944872893647,408.7593642184455,411.95858315789474,410.1754954669452,409.15318051034313,409.1582158475824,,408.5271986438868,408.20964076073307,410.3548510217655,409.946034498349,407.905134,407.4122973518165,409.0500463788301,412.4012183448276,408.6075792136553,409.44307691871455,409.704481047619,410.5108902364773,409.33257093023246,409.4673815856101,414.23669874576274,412.4411325030674,409.42370375,,,413.7997966666667,409.00921166666666,,,,403.799649090909,409.6666712306501,,,409.8858840647482,411.6575102985074,401.93045,,,,409.5952691666666,,,,,409.7505866666667,410.9122596875,,,,,409.340177826087,409.7255542857143,412.90024437500006,,,,408.89989078947366,409.3838711714653,409.1176327383593,410.6240452380953,409.19003,,408.9398374988742,410.9376355218855,410.0368933333333,408.78619593679457,408.4219450000001
12/2019,410.5727004615384,411.54189032258057,409.72617,410.8649862633452,411.6646261538461,411.8319931538461,,,410.1150927058824,411.1053908609271,412.09687825,412.763286,409.5281398196343,410.4227460999999,411.49709666666666,410.77215799999993,409.8091032911392,412.2900414285714,408.2768466947911,409.1185365625,410.3503396954546,410.045382146789,409.2255570242656,412.1753335416667,409.8543120000001,410.5856336650485,408.445868125,,409.020185,412.0342415384616,407.9314930275229,411.7033303377387,409.73803267972914,410.3679304345522,411.2429781818182,410.7985222727273,410.7157811642157,,411.2310231818181,410.6963192699996,412.1496366666667,412.2692,410.2490406896552,411.3226241869919,410.2973915846309,409.867296412808,410.5000572514221,409.0129623783784,411.2922217283951,411.1477140101523,409.1796979310344,411.7637043152769,412.306335,410.3637770532319,411.7621799490662,411.09250333333335,,410.35941807042656,408.89841342431765,411.8342840540541,410.30849792387545,410.7543828133125,409.6500941621418,411.2004387278107,413.1567905555555,411.855845340909,410.3728653386262,409.3004598322851,411.7216177667409,410.0416917777777,410.0624444181586,410.65042035087714,409.5184484929672,409.4407264000001,409.66105508673473,411.6624211029949,409.49679744072256,410.1487694820274,,414.62202477406674,410.55424859103937,410.13815734983854,411.89148568668776,414.92693649672754,411.4129284609991,410.5713202469136,411.645189679437,411.5400025120773,409.4719355162249,409.2936661231308,410.8932489548554,411.4757492868338,411.0860741176469,411.475327976012,411.5992305514193,411.5304692857143,411.1775706391478,418.63507,410.9488670026703,412.0692772093023,409.4111193034069,413.74400647058826,409.5668686203487,408.9505314447633,410.234129627293,409.77211345090905,410.1957741729189,410.81422,410.0544996658986,409.5867579863118,411.3484716696522,,409.5622559976865,409.66034398092194,411.47141257568745,411.3280604329436,413.4308589261745,409.8710896828291,410.7910755263158,409.752675,409.74692964840006,411.0590287026116,409.9370782926013,410.0993565008576,410.56408861865407,409.0505139030293,411.2625785696041,408.8841729583975,,,,408.0400525,,,,,,410.26855569767446,,,410.4760051948052,411.1117090697674,,,,,410.80177552083336,,,,,,,,,,,410.7590233613446,403.1931153846154,,,,,409.39856,410.1498468847707,408.6831057165605,410.6035144000001,,,410.4494071808616,411.7443549700598,411.3160357142857,409.30738608695657,406.927325
1/2020,412.2519589380531,411.141299,414.007301,412.03265234972673,412.92364555555554,412.09149486111113,,,411.4524366666667,411.9608248484849,414.25569056603774,,411.3673529883554,412.172598,411.4212966666667,412.43375,411.8026495306859,412.36325,408.6387144585123,410.2646025,409.7363741906005,411.8018058598726,409.05348140625,,412.6376946938776,412.05346075000006,408.7318666666667,414.290845,,412.92941764705887,411.4999833333333,412.8219219014693,411.6992043702715,413.3200163002681,411.14307181818185,413.4782935,411.0697884210527,,410.1885069565217,412.18932610995125,411.92241000000007,411.61552200000006,412.2962965,411.59470444444446,411.4836380406792,411.9051323790447,412.1090727770084,413.2155796464646,412.7980646527777,411.7792887830688,411.96204,412.7763141237113,414.752425,413.1823237109375,412.5345610810811,,411.4013196,411.1022574414571,411.61059518716576,412.26947392857153,412.4567012096774,411.2879642663327,411.5422829988466,411.4083395518207,,,411.63493209510114,413.3354638356165,412.8767040560022,413.07258,411.73915723667903,410.1556171428571,411.3995836850922,414.3253705555556,411.5932242566709,411.9554037179486,408.00289194690265,410.5624733714653,,415.9781620168067,414.29509013600574,408.2438346160165,413.6718007292338,417.4764296247564,415.2016845585284,412.3290937837837,413.3421225163398,414.14853136546185,410.3592709022817,410.9735525120772,411.9820774420865,411.1273303547116,414.991755,417.8801605400458,416.1648003962101,,,,412.1025655138962,416.391725,411.0345970221197,409.2570772251309,411.1680461280659,408.3246643411265,412.845395650723,409.4391111501597,412.32954229740847,,408.76713219449545,413.6482909824995,415.2209563192655,,410.56386830306826,410.8300861771776,412.5363204106479,416.3790440996785,416.4440882692308,410.5259248267808,411.96537955542726,,411.7809439014679,414.4017209307359,410.90935745318353,410.6288627916667,411.5890968114973,408.6470781112293,408.3904575757576,410.1739630630632,410.3383525,,,409.2148553333334,410.35939,,,,,410.5347257203751,,,410.4147010493827,413.0379150625,410.65311,,,,411.1039502614379,418.12286,,,,414.2118,410.27252285714286,412.13077,,,,,411.3661319230769,411.1060475000001,,411.7084,,413.2420247368421,410.5830763707581,409.5020511538462,411.79245230769226,,,411.7697462082226,412.3920250735294,411.18945,410.663215,409.1522366666666
2/2020,412.71245833333336,412.7401545652173,412.4478925806452,412.6450098050682,413.2893085714287,413.68089083333336,,,411.5906267005077,412.12330868763553,412.320362893401,413.0632495348837,411.7592843433053,412.11676471509975,412.0961610144928,412.21933,411.4206505316456,412.3987517647059,408.6091168368092,407.6870066666667,412.51185249679895,412.0490685517498,409.0132953825623,413.5718639506172,412.65105270186336,411.93094168627454,407.8569582500001,,407.62915,413.4657316666666,407.97471235955055,412.8833132807216,411.54127007308375,413.8878830808598,,412.444409584352,411.4467293143813,,408.7600889473685,412.2593523977153,,,407.06342,412.7450358631922,411.391763854145,412.9732230476776,412.7826238491598,411.112029534333,413.41673352490426,412.11458048266,413.1336845000001,411.8943420738137,416.36444625,414.7032417081851,412.28388584905656,412.1502940789474,414.0365866666666,411.3511564316928,411.4591204022989,413.1969968306012,410.5190268,412.2245109273697,412.2791332171181,413.1082586740332,413.7687647311829,414.20174233333336,412.8269963569441,413.0705322677924,412.5414432612567,413.3559765384616,412.2881327475517,411.63412333333326,412.8282822543353,412.8504768421053,412.1801715196358,412.42652456053065,407.52896544270834,412.7769087857859,,417.5677147000983,414.476796911006,408.12052340805127,414.8379962707496,415.26696786846105,417.40540059576347,414.93567600000006,415.0991825866168,415.4889634126984,411.02596987420753,411.22558206113536,413.355263990285,414.207771533264,413.6698575,416.27051781527535,415.7981212857455,414.95111793296087,415.0511259410112,415.73723999999993,411.4834148529412,417.4712547826087,410.9955417471562,406.96030719696967,411.543589325204,407.89112470920566,412.3360394847069,408.68728207894736,412.6223925958502,406.380235,409.3750207967668,412.3215820584342,416.1644652245415,,411.5156620178926,412.50674823625286,415.1167033968175,415.15250810016784,416.70316458181816,410.677027342808,411.988807784522,407.76088293706295,412.5683877941512,417.0146028177393,411.6712758413598,410.7785586206896,413.0982075650118,408.4663787816263,408.3222298281787,406.7326626114207,413.3775625806452,413.5165133333333,,412.38803439436623,413.568005,412.02343,415.820946,,,411.5737408512352,,,409.6611568421052,413.1786015137068,411.7420683333334,413.5378312202381,,,412.3415005360689,408.6173725,,,,416.2728505714286,413.86259461538464,,,,,411.6894532051282,413.0270263788968,412.89676797297295,,412.82238400000006,,412.5215924271845,409.3902051011515,409.1667260292772,413.0253183809523,,408.75604,412.27881789588395,411.26143325842696,412.6667719693396,413.32665118518514,410.0103679999999
3/2020,413.4445964556962,414.46397477888735,411.7161441795666,412.82975629803184,412.8527906451613,412.54582471794873,,413.8863540163935,412.76496720037454,413.74074273809526,416.9694116666667,413.5116531578948,412.6773274460052,413.1269866766467,412.003575595238,412.8598814285714,413.63590803278686,414.1586342857143,408.4960570064856,408.756680212766,411.9289193333333,413.2981650401284,409.26017401662045,412.8117403125,413.7373028125,411.419210027248,410.71576,414.8275890000001,409.481148,413.7759550632912,408.3317217333333,413.8036904474273,414.1058200647149,415.0815373754386,414.1110263888889,415.00416388788426,414.1107264951456,,412.031936923077,413.9026628389879,,415.2859175,415.04895604166666,412.2344387347932,413.9988743176693,413.13862223430834,412.0879997391046,412.5548351634615,414.1734510129696,413.3817312658866,413.5007917982456,413.4072443298969,414.3635134106208,415.58306854368936,413.8416733585222,411.48154455445535,412.297668013468,413.6978052557513,413.1146813558164,413.518276547619,414.1486182894737,416.51241240825135,415.2442305099058,412.5687675302663,414.44883487804873,418.6992564885496,414.991370012472,412.834278045067,413.855600388979,413.0790532398754,413.45478226262014,409.7135533333333,413.1189854497354,,413.60817568952086,413.5765952286902,408.5245353231241,415.87515488366336,409.766145,423.024925,416.95594925117007,409.13687640532544,416.5918590019194,419.8514467219917,417.38918379198265,413.9396534391535,413.7275530190144,417.1735177255639,413.3035911892623,413.3472668757296,415.6305255459102,416.8769677221743,415.5726043703704,420.2128654396728,418.0176109026276,418.1670048275863,417.7959941176471,414.3472935483872,413.8050763521216,421.95554,412.9041584044213,,412.8439247430944,408.3886798776224,414.6367048791703,407.3763233180253,413.05196968118895,406.7881604166667,408.10257140848927,414.2910648681422,419.2687504722589,,412.21826918122974,414.7022880329329,417.77788347479486,417.2823752536063,417.94565415094337,412.1672133782224,413.3855708815592,407.95998,415.5746428585427,420.1658829734849,415.10678686186856,409.87685398601394,413.5697187713311,408.4097030986874,406.7094862771739,407.3933586459949,413.9019457894736,412.96065755555554,413.88800840579705,412.69612702764977,413.0344645348837,414.00671930581615,413.994637,413.6225284210527,414.3178660806272,412.5724680378658,414.68988999999993,415.7412025,410.14730900000006,413.1458275999999,414.10284973333336,412.7563033333333,413.264,,413.5597860582307,,412.97783375,,411.3369825,412.6449509090909,,,414.25074379310354,405.09977,413.9250085193133,412.84649341597793,413.6316648035231,412.705725,414.80103708333337,413.6029509302326,413.9530807317073,413.9256385611815,408.44992200003145,408.249283361558,411.74110454545456,414.59973,,413.14871036098504,414.2470917045454,413.5021604143337,414.2166748635868,
4/2020,,415.2121464223269,414.1219649541284,413.8554523450135,414.1911238571428,413.7776276892431,413.1086804807693,414.5492825245902,414.7800505479452,414.04755227454905,413.19353769784175,413.2207370833333,413.4388652553553,413.1075699302528,414.7339510691824,,413.9125411538461,412.7649378518519,407.3478353083609,409.1961534090909,411.6349715877437,414.5061152585366,408.5856645827011,411.3245011538461,415.72364943181816,411.8366080569948,408.2965792857143,413.4877337971552,407.314955,412.5466375,408.53206857142857,414.6770827021696,414.3980193217012,420.5701833939394,413.549318,414.1064905913979,416.0776142471592,,413.57206375,415.2489792047342,412.1270461121157,412.4404527813712,415.81181932038834,410.8493556109725,416.1870042073008,415.02627699214565,413.4478461473088,415.17924503365737,415.5858928969194,414.2889367848596,413.5325608419244,413.7193320113852,415.68744576576574,420.8285374736843,416.3351907917889,413.5586841666666,414.0560378985507,416.2800173292897,414.3153000874058,413.5479853968253,418.2726224626865,415.7773182482253,416.30938557164507,413.7146117418352,415.6891481452318,426.623125,416.5083940786127,414.631806468254,414.2855238629283,413.30916055555554,414.2736021873705,409.45583166666665,413.54945916067146,416.2650415384615,415.02903833266856,414.015853121525,408.80564431755465,415.4394358032248,411.3776133333334,,416.7671220351391,408.300430654496,417.4857856649136,420.59809,419.7641873199527,413.524354893617,412.1849819869707,415.4424493970894,414.940182915572,414.0416326241093,415.0268497734049,415.1252039189189,413.6403220895522,419.5788706879607,417.665929867688,417.3718785135136,417.1480852,,414.1653531707317,415.8757755,414.8552034443216,409.8805481395348,413.8877426658175,409.0847826221452,415.1890466866186,407.579952108674,414.349598002102,406.7291798666667,408.3787112186881,416.9787061357912,421.4352722418605,,412.74725187157145,415.39432664141,417.81940121875,417.1193127542857,420.0611513333333,413.12582421292086,412.66173608506944,,416.65328781003353,417.7501495238096,416.7514430379747,409.1128182686567,410.7909916666666,408.2319727502299,409.1010729930535,409.0411902675704,413.44009563725496,413.9483123339659,413.4576537244897,414.7407799284436,413.5270385701192,414.05883664,414.418538395722,413.53681084398977,413.5635596770797,413.2769043246592,414.2406658823528,414.0058703076923,410.0192037209303,413.7008335135135,413.6976419043552,413.8830616223405,414.08317,414.41611166666667,413.5317088636364,,412.6011607142857,,413.5779807500001,414.0273408163265,414.325109375,413.5860588918919,414.0061511702128,413.7090372,413.6510738580845,414.6110991891892,413.942242173913,413.3347310745234,414.0659253043477,412.8635795726496,414.2161434134615,414.00144297722346,408.2727152424135,408.3360863061968,412.0030057142858,401.45008,,414.35543616262936,415.80765576319544,413.507486097158,414.5957337144454,413.5284
5/2020,,414.70820691916623,412.6208546153846,415.4404812886598,415.5433273913044,417.5968715384615,413.43380235294114,413.8647391975309,416.2021997473684,415.1464447133758,415.12506172413794,415.171359375,414.2508519513022,416.0928824137932,416.9317,416.39141125,413.3651175,413.93106347826085,407.7470482682292,410.1858040277778,411.8073154035874,414.5673296685084,409.7880091304348,413.2335476595744,414.9247652307693,412.276507394844,,413.984566282272,,412.618331,408.9433226666666,415.933051366765,414.826274659864,417.09705141666666,414.0642835526316,414.326147232376,416.1560743396227,,,414.86425241378623,418.9998853788588,419.1334961895024,413.608538430851,411.27536298013246,417.2633255816497,415.504812465028,415.5257459360626,415.8784721798029,414.19874979305104,413.7898775612436,412.8536628874172,415.28585456140354,415.9613867966573,414.6210011111111,417.21444269035527,416.2190983251231,415.2886883333333,416.6306820500154,414.3935523487023,415.75711125,415.95518361607145,417.1416801694626,416.6722369981785,414.4571807571801,417.178172868217,418.2113724128313,417.2179788754797,415.0091723311547,416.4662556199678,415.4430272557472,414.7660227008149,409.8982639726027,413.81394648181816,415.1430427272728,414.33085864644966,416.8185391476091,409.81491144500615,415.6220634193549,410.5320916666666,,420.3813379472477,408.213162601069,415.721052371134,414.2020957692308,415.9972377542372,412.9555914529914,410.0989966169154,419.2370286,415.4082391505486,414.357363636406,415.50191688216415,417.94068208035713,410.136841,418.25786388349513,418.7413770772442,421.346617,419.27960261194033,,411.6239709348199,416.08215,414.9304790279268,411.0758801136364,414.87897572770265,409.54423803647023,417.7705978694708,409.55121641558793,416.9204987887791,408.8309036065574,408.7997315171296,416.93480000858926,419.74100929984775,408.758122,415.0933507063049,416.45834820181335,415.9068527638738,419.3367096215429,415.786253125,415.3506279207049,413.6321244417077,408.7681898579545,416.2842279611211,417.48701125,414.0881349642517,410.4552706156329,411.9140493137255,408.4858051431098,409.7519649541285,409.2600351234675,414.2203403755869,413.50256660550457,413.8478174674115,412.7676889570552,,414.0442433333333,412.8620063157894,414.261453,413.9829702427921,413.6120741621528,413.25024401162784,413.1474391159136,411.4002883333334,413.586511888638,413.91178865853664,414.1533757692307,414.1374808080808,414.65640843023255,413.170500407839,413.96476294478526,413.75488679012346,413.4257271428572,412.5307877142856,414.5689557142857,414.3979068010753,,414.2713963934426,414.0552637429112,413.6402893668122,413.1189568758915,412.4765117466411,411.0313967045455,414.41415000000006,414.8067230769231,413.8723878067318,413.6192920575022,408.1283549087732,407.3277551973684,412.5649527272727,,410.41886206896544,414.44315868947456,417.72485873134326,413.0789777441727,413.8420737978451,409.389465
6/2020,413.6746122222222,411.3460422712464,,413.9647479661017,416.58903967741935,414.5642851063829,410.0793313320464,410.0352243798449,414.7978641304348,414.9803111883408,414.7120917777777,415.4080994736842,414.5136945735737,415.282795949367,414.5129914285714,419.46765,414.5523681730769,414.94725285714287,408.13264056756753,411.0059277083333,411.384003962017,414.9545993333333,411.8753023076922,413.4900393650794,412.5925323214286,412.5050076608187,,411.48070441883766,,413.1994316037736,,416.4288835492957,415.0276661727387,416.6156095752654,413.8942162376237,413.9686210228401,416.27957571428567,,419.74557,412.9599045898111,413.6171489795919,414.1714838692672,413.5015898003992,411.7810856477439,417.7507867016885,414.8243722762213,414.708625472194,414.4479249354295,412.6361873775671,411.1758288060517,411.6200187460317,415.4764188235295,416.0049252673493,415.6088178373702,415.804371,412.7155004090909,413.6324458333334,416.2882921875,411.21881861423975,413.72745615384616,406.63483,417.5452700793418,416.5231764288383,414.9011933928571,414.068253671875,414.3836417697595,416.2899487638003,412.8001211758674,414.92553176470585,413.70890298639455,413.531811457779,412.962265,413.1093584578029,414.36118461538456,412.8220717593037,415.4946709090909,410.76865369196537,416.4605801206204,410.47714,419.63324,420.033151875,409.4763297235024,415.89385061538457,414.7435585555554,415.09985,412.0268653292181,411.7783023061105,,416.2114781916604,415.0011327626005,416.7912224602432,421.9530063888889,413.1224865517241,412.98942166666666,415.1831790277778,,414.312069375,,414.3499422139535,,414.83876432407504,410.1977808431373,415.6459642294845,409.981167698421,419.9790697610294,411.1321095165852,420.62879978456016,412.8528823255814,409.8198212459703,417.5144069888915,420.88569329608936,411.737563,417.6864380626223,416.8902584168087,417.9711796174863,421.2117436170213,413.866754,416.8400524584104,415.4773379869601,409.7630274385965,417.207479508631,,417.274362985474,410.8928788059288,411.1059303045686,409.8350836143786,410.65133688788336,409.7917893201714,410.4663288372095,412.2584283333333,409.44508,410.7643073626373,411.7760953658536,411.0474350347222,411.4941651598173,413.5389946987953,412.3770458273381,412.2968744660316,410.9472232884097,411.772242419744,411.34578720930233,411.3116791171572,411.37881485714286,412.865024054054,411.2201433333334,413.7796170588236,412.4002930181512,413.1924780000001,410.0625565384616,,411.1199935278514,409.7585690268456,410.5321269473684,,411.14372357142855,412.0991038109756,411.4857391975309,412.2346498238661,411.8025857641921,409.1971708310627,414.35906857142857,410.0094357692308,411.3046097432239,410.8713275450958,408.79210352057135,409.38968758620695,412.5450207692307,412.0648520833333,410.4613133333333,413.1028586655701,412.7520446113207,411.3360874476987,410.0614838859522,411.8245426086957
7/2020,413.007022,406.7569598941598,,415.16622137931023,412.546178,415.6154827272728,405.0701356560284,409.1748166906475,411.5475701801802,412.6541966853933,415.8514385,416.1507223529412,413.38479909172605,412.8547673170731,402.98022,413.1465214285714,410.3297527272727,,409.222156882353,410.9989902564103,411.3530374190543,413.57077144404326,408.8977662857144,414.610811,412.4379068292682,411.7194591829357,,410.40270886554623,,413.2742280821918,409.7077162068965,414.7736565432099,412.7681420829041,417.1267542775881,412.1760210859728,411.1898223385301,410.64586,,,410.0995063551357,409.5463249056604,409.4792404464285,410.24821510250575,411.4846376244541,414.930224952153,412.7931318481437,413.2680922399813,412.7538206002596,405.609628291874,408.35110366794345,411.984303047619,413.4121311111111,410.3574025,414.5690118085106,412.8115249180328,410.9786682580645,410.889495,413.03811666666667,408.6577098292416,410.6957777777777,412.109875,415.27551663453113,414.37420417902246,413.8253647540984,405.25240859872616,415.8608011610487,414.3360369630418,411.7538167253324,413.4164814814815,411.2154786458924,411.1116180930381,410.9048863020833,410.97955607932687,413.7614542857143,409.3337311880648,412.3476388372093,411.1762078617675,415.4823697153599,415.9147,409.6043811320755,413.8238958407079,409.41444673166967,413.0762725479453,410.979348,411.0535255555556,414.8033254770318,412.52607166512536,417.0026136,413.1180967533216,411.1205685016025,414.0544594960965,416.897332063492,413.6849496226416,410.9490092307693,410.5500042307692,,412.16619,409.550884,413.9407859611742,409.3364104761905,411.3038734914496,410.4744408724832,415.2819075419064,410.0413792925732,417.12419585453455,410.7010960348078,415.1761502221149,410.6635459287926,409.8669855714025,414.6913226323592,414.8698375621118,,417.0725042016807,414.2467497851779,410.5255877876106,414.4730757142857,,415.916832642008,416.4184330977132,411.1303272727273,413.95469131813377,,411.4084072070818,411.1177491374913,411.660643,410.0590841900882,410.84175663974975,410.348471622762,412.4578107954545,407.8034581102361,408.0934825882353,409.83046335230506,408.5247583219178,408.9896537037036,409.86701731843584,409.8533169302326,409.6397665918204,411.1333652322776,407.8150657425743,408.2227446341464,411.1184184375,409.97340141847553,408.9572245714286,409.8018865158371,408.7533,408.8409567491166,410.1375445135276,410.8077560227273,409.11836125,,409.9738625,405.5870100157233,410.3168440544629,408.1045480000001,408.8993328873239,405.4105725,408.4419181905196,411.7854208374384,409.2127416124469,410.0010968901013,412.1943553103448,407.9028284782608,407.66945454918033,408.6661086367347,409.0661408564448,408.7835975,412.0310905882353,411.5946926666666,410.8422017391304,411.5723679651287,413.7324651449275,409.16169017957986,406.8638011327789,410.07346133333334
